País,Year,Country,Código,FIPS (FZ_Dengue),ISO3166Alpha2 (FZ_Dengue),ISO3166Alpha3 (FZ_Dengue),PAHOCode (FZ_Dengue),Region (FZ_Dengue),RegionLvl0 (FZ_Dengue),RegionLvl1 (FZ_Dengue),RegionLvl2 (FZ_Dengue),RegionLvl3 (FZ_Dengue),Tipo,TIS (FZ_Dengue),WPais (FZ_Dengue),Dengue,Dengue Grave,Letalidad,Muertes,PAHOCodeNum (FZ_Dengue),PopFemale,PopMale,PopTot,Total
Uruguay,1989,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1585055,1512785,3097862,0
Uruguay,1990,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1595925,1521028,3116987,0
Uruguay,1991,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1606423,1528892,3135344,0
Uruguay,1992,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1616930,1536748,3153706,0
Uruguay,1993,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1627271,1544420,3171726,0
Uruguay,1994,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1637719,1552173,3189919,0
Uruguay,1995,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1648260,1559991,3208274,0
Uruguay,1996,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1658796,1567784,3226612,0
Uruguay,1997,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1669384,1575633,3245047,0
Uruguay,1998,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1679574,1583061,3262655,0
Uruguay,1999,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1689110,1589799,3278936,0
Uruguay,2000,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1697256,1594919,3292201,0
Uruguay,2001,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1703342,1597547,3300913,0
Uruguay,2002,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1707956,1598432,3306419,0
Uruguay,2003,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1711693,1598459,3310178,0
Uruguay,2004,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1715185,1598570,3313780,0
Uruguay,2005,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1718018,1599593,3317642,0
Uruguay,2006,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1720524,1601709,3322255,0
Uruguay,2007,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1723796,1604800,3328629,0
Uruguay,2008,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1727518,1608550,3336103,0
Uruguay,2009,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1731451,1612653,3344129,0
Uruguay,2010,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1735573,1617030,3352628,0
Uruguay,2011,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1739898,1621694,3361613,0
Uruguay,2012,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1744419,1626663,3371105,0
Uruguay,2013,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,0,0,,0,482,1749169,1631966,3381158,0
Uruguay,2014,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,0,0,,0,482,1754055,1637553,3391638,0
Uruguay,2015,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,13,0,0,0,482,1759159,1643609,3402794,13
Uruguay,2016,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,19,0,0,0,482,1764017,1649692,3413742,19
Uruguay,2017,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,0,0,,0,482,1767520,1654630,3422173,0
Uruguay,2018,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,0,0,,0,482,1769195,1657791,3427012,0
Uruguay,2019,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,0,0,,0,482,1769238,1659122,3428386,0
Uruguay,2020,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,4,0,0,0,482,1768898,1660142,3429059,4
Uruguay,2021,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Final,URU,URY,52,0,0,0,482,1766741,1659463,3426234,52
Uruguay,2022,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,80,0,0,0,482,1764391,1658345,3422769,80
Uruguay,2023,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,48,0,0,0,482,1763993,1659065,3423083,48
Guadalupe,2014,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,1389,8,0,0,459,216448,184346,400821,1397
Guadalupe,2015,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,201,0,0,0,459,216244,182794,399064,201
Guadalupe,2016,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,177,0,0,0,459,216166,181634,397827,177
Guadalupe,2017,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,540,0,0,0,459,216192,180778,396996,540
Guadalupe,2018,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,438,0,0,0,459,216200,180018,396235,438
Guadalupe,2019,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,3230,0,0,0,459,216162,179274,395461,3230
Guadalupe,2020,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,19404,3,0.010305560,2,459,216448,179142,395614,19407
Guadalupe,2021,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,540,0,0,0,459,216757,179242,396026,540
Guadalupe,2022,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,790,0,0,0,459,216745,178958,395732,790
Guadalupe,2023,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,11706,45,0.059569398,7,459,216921,178860,395816,11751
Guadalupe,2024,Guadeloupe,312,GP,GP,GLP,GUA,LCR,AMR,LAC,LCR,LAM,Preliminar,GUA,GLP,2750,0,0,0,459,217314,178984,396320,2750
Guatemala,1980,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,30,0,0,0,458,3457783,3529931,6987741,30
Guatemala,1981,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,104,0,0,0,458,3551223,3614224,7165475,104
Guatemala,1982,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,33,0,0,0,458,3643304,3689430,7332766,33
Guatemala,1983,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,2,0,0,0,458,3740641,3771357,7512023,2
Guatemala,1984,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,0,0,,0,458,3847438,3871486,7718941,0
Guatemala,1985,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,0,0,,0,458,3956886,3975252,7932159,0
Guatemala,1986,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,0,0,,0,458,4067727,4080411,8148159,0
Guatemala,1987,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,2318,0,0,0,458,4181200,4188114,8369333,2318
Guatemala,1988,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,5175,0,0,0,458,4299378,4300680,8600085,5175
Guatemala,1989,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,7448,0,0,0,458,4421931,4417549,8839514,7448
Guatemala,1990,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,5757,0,0,0,458,4547548,4537176,9084758,5757
Guatemala,1991,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,10968,0,0,0,458,4673493,4656015,9329530,10968
Guatemala,1992,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,1286,0,0,0,458,4801053,4775524,9576608,1286
Guatemala,1993,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,1907,0,0,0,458,4932696,4899119,9831845,1907
Guatemala,1994,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,2872,0,0,0,458,5067446,5027428,10094896,2872
Guatemala,1995,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,3978,1,0,0,458,5203997,5159039,10363064,3979
Guatemala,1996,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,3641,19,0,0,458,5341111,5291129,10632268,3660
Guatemala,1997,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,5373,6,0,0,458,5480191,5425139,10905352,5379
Guatemala,1998,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,4651,2,0,0,458,5622066,5561918,11184005,4653
Guatemala,1999,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,3613,2,0.027662517,1,458,5764331,5699121,11463479,3615
Guatemala,2000,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,8922,42,0.100401606,9,458,5903025,5832821,11735867,8964
Guatemala,2001,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,4508,4,0.044326241,2,458,6042137,5967007,12009174,4512
Guatemala,2002,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,7505,47,0.079449153,6,458,6184944,6104866,12289830,7552
Guatemala,2003,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,6706,22,0.044589774,3,458,6327858,6242595,12570478,6728
Guatemala,2004,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,6274,39,0.063361318,4,458,6471571,6380810,12852417,6313
Guatemala,2005,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,6277,32,0.015850372,1,458,6614572,6518191,13132790,6309
Guatemala,2006,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,2416,6,0.041288192,1,458,6757255,6655099,13412379,2422
Guatemala,2007,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,5844,21,0.068201194,4,458,6902303,6794246,13696586,5865
Guatemala,2008,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,3224,3,0,0,458,7046654,6932743,13979423,3227
Guatemala,2009,Guatemala,320,GT,GT,GTM,GUT,CAI,AMR,LAC,CAI,LAM,Final,GUT,GTM,9962,238,0.274509804,28,458,7189523,7069833,14259383,10200
Guyana,2007,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Final,GUY,GUY,199,1,0,0,432,379522,376950,756497,200
Guyana,2008,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Final,GUY,GUY,324,0,0,0,432,378566,375530,754126,324
Guyana,2009,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Final,GUY,GUY,992,1,0.100704935,1,432,377351,373860,751230,993
Guyana,2010,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Final,GUY,GUY,1466,1,0.068166326,1,432,375923,371954,747909,1467
Guyana,2011,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Final,GUY,GUY,1093,0,0,0,432,374317,369868,744206,1093
Guyana,2012,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Final,GUY,GUY,2169,20,0,0,432,374439,369474,743945,2189
Guyana,2013,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Final,GUY,GUY,1120,0,0,0,432,376983,370390,747395,1120
Guyana,2014,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,863,0,0,0,432,380153,370908,751093,863
Guyana,2015,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,388,0,0,0,432,383386,371594,755005,388
Guyana,2016,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,303,0,0,0,432,386649,372388,759062,303
Guyana,2017,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,4,0,0,0,432,389940,373253,763224,4
Guyana,2018,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,286,0,0,0,432,399449,386012,785493,286
Guyana,2019,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,230,0,0,0,432,405907,392794,798728,230
Guyana,2020,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,1724,0,0,0,432,407274,389873,797181,1724
Guyana,2021,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,4380,0,0,0,432,410906,393614,804540,4380
Guyana,2022,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,382,0,0,0,432,412716,395958,808699,382
Guyana,2023,Guyana,328,GY,GY,GUY,GUY,NLC,AMR,LAC,NLC,CAR,Preliminar,GUY,GUY,92,0,0,0,432,414982,398794,813809,92
Haití,1980,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,255,0,0,0,460,2873884,2772740,5646650,255
Haití,1981,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,44,0,0,0,460,2929511,2830636,5760168,44
Haití,1982,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,211,0,0,0,460,2987067,2890563,5877657,211
Haití,1983,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,483,0,0,0,460,3045829,2951863,5997714,483
Haití,1984,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,328,0,0,0,460,3105536,3014346,6119910,328
Haití,1985,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,20,0,0,0,460,3167006,3078487,6245516,20
Haití,1986,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3230673,3144377,6375072,0
Haití,1987,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3296197,3212105,6508323,0
Haití,1988,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3363302,3281607,6644934,0
Haití,1989,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3431688,3352429,6784135,0
Haití,1990,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3500923,3424353,6925305,0
Haití,1991,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3570104,3495904,7066030,0
Haití,1992,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3638996,3566730,7205757,0
Haití,1993,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3708038,3637852,7345915,0
Haití,1994,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3777003,3709037,7486065,0
Haití,1995,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3846551,3780710,7627286,0
Haití,1996,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3917359,3853179,7770568,0
Haití,1997,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,3988904,3926212,7915147,0
Haití,1998,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4061101,3999744,8060871,0
Haití,1999,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4134661,4074226,8208919,0
Haití,2000,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4210002,4150173,8360200,0
Haití,2001,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4285531,4226146,8511706,0
Haití,2002,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4360322,4301171,8661521,0
Haití,2003,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4435686,4376508,8812222,0
Haití,2004,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4510206,4451222,8961466,0
Haití,2005,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4585512,4526345,9111877,0
Haití,2006,Haiti,332,HA,HT,HTI,HAI,LCR,AMR,LAC,LCR,LAM,Final,HAI,HTI,0,0,,0,460,4663245,4602991,9266264,
Uruguay,2024,Uruguay,858,UY,UY,URY,URU,SCR,AMR,LAC,SAR,LAM,Preliminar,URU,URY,113,0,0.884955752,1,482,1763517,1659745,3423295,113
Venezuela,1980,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,39,0,0,0,484,7580453,7629942,15210417,39
Venezuela,1981,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,71,0,0,0,484,7795089,7843293,15638403,71
Venezuela,1982,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,39,0,0,0,484,8012299,8059303,16071632,39
Venezuela,1983,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,6,0,0,0,484,8231806,8277739,16509569,6
Venezuela,1984,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,20,0,0,0,484,8453847,8499339,16953209,20
Venezuela,1985,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,2,0,0,0,484,8678292,8723960,17402281,2
Venezuela,1986,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,0,0,,0,484,8907255,8953566,17860845,0
Venezuela,1987,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,58,0,0,0,484,9140667,9187935,18328629,58
Venezuela,1988,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,12,0,0,0,484,9376293,9424431,18800749,12
Venezuela,1989,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,1360,2665,0.670807453,27,484,9613291,9661952,19275268,4025
Venezuela,1990,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,4312,3325,0.680895640,52,484,9850075,9900451,19750556,7637
Venezuela,1991,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,4579,1980,0.396401891,26,484,10086263,10139899,20226182,6559
Venezuela,1992,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,3356,0,0.357568534,12,484,10321647,10378765,20700435,3356
Venezuela,1993,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,9059,0,0.220774920,20,484,10556060,10615987,21172075,9059
Venezuela,1994,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,15046,0,0.093047986,14,484,10789976,10850799,21640808,15046
Venezuela,1995,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,21520,5380,0.159851301,43,484,11023118,11084115,22107262,26900
Venezuela,1996,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,5820,1680,0.173333333,13,484,11255101,11316960,22572088,7500
Venezuela,1997,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,21054,6300,0.157198216,43,484,11487374,11550132,23037537,27354
Venezuela,1998,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,26140,5723,0.106706839,34,484,11720745,11783026,23503793,31863
Venezuela,1999,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,21340,2688,0.062427168,15,484,11953218,12013692,23966936,24028
Venezuela,2000,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,16729,2186,0.026434047,5,484,12185754,12241928,24427702,18915
Venezuela,2001,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,70098,6541,0.019572280,15,484,12416378,12463768,24880179,76639
Venezuela,2002,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,31718,2979,0.002882094,1,484,12646235,12684643,25330900,34697
Venezuela,2003,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,22504,2246,0.028282828,7,484,12876078,12905901,25782002,24750
Venezuela,2004,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,26721,1986,0.017417355,5,484,13103379,13123492,26226903,28707
Venezuela,2005,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,36836,2681,0.010122226,4,484,13329225,13339505,26668762,39517
Venezuela,2006,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,34908,2476,0,0,484,13551963,13550066,27102061,37384
Venezuela,2007,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,67724,6461,0,0,484,13770852,13754196,27525065,74185
Venezuela,2008,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,40750,3649,0,0,484,13984212,13949574,27933807,44399
Venezuela,2009,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,55571,5149,0,0,484,14190926,14136913,28327864,60720
Venezuela,2010,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,103561,10203,0,0,484,14393104,14321861,28714995,113764
Venezuela,2011,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,28719,1416,0,0,484,14591531,14504580,29096134,30135
Venezuela,2012,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,47554,1948,0,0,484,14786950,14683428,29470399,49502
Venezuela,2013,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Final,VEN,VEN,63176,550,0,0,484,14978945,14859022,29837992,63726
Venezuela,2014,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Preliminar,VEN,VEN,87308,221,0,0,484,15164477,15028730,30193231,87529
Venezuela,2015,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Preliminar,VEN,VEN,53870,282,0.166198848,90,484,15341103,15188560,30529692,54152
Venezuela,2016,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Preliminar,VEN,VEN,29153,115,0.133251333,39,484,15457454,15283962,30741439,29268
Venezuela,2017,Venezuela,862,VE,VE,VEN,VEN,ANR,AMR,LAC,SAR,LAM,Preliminar,VEN,VEN,8256,359,0.185722577,16,484,15379637,15183747,30563403,8615
